-0.148	0.207	-0.392	0.001	0.013	-0.004	
0.272	0.457	0.143	0.019	0.013	0.006	
-0.017	-0.123	0.223	-0.013	-0.007	-0.006	
-0.298	0.216	-0.393	0.013	0.013	0.012	
-0.037	-0.132	-0.317	-0.011	-0.017	0.008	
-0.137	-0.115	0.103	-0.013	-0.009	-0.010	
-0.217	-0.255	-0.505	0.005	0.019	-0.004	
0.213	-0.111	-0.267	-0.007	-0.007	-0.010	
-0.108	0.022	-0.079	-0.003	0.015	0.002	
-0.137	-0.118	-0.077	-0.001	0.011	-0.006	
-0.318	0.039	-0.230	0.001	0.003	0.010	
-0.147	-0.160	-0.176	-0.007	-0.003	-0.004	
0.122	0.161	-0.152	0.005	-0.019	-0.004	
-0.188	0.093	-0.020	0.011	0.009	0.004	
-0.157	-0.045	0.112	0.014	0.022	-0.010	
0.062	0.097	0.209	0.005	-0.005	0.002	
-0.118	0.065	0.080	0.011	-0.017	-0.014	
-0.027	-0.057	-0.008	0.007	-0.001	-0.002	
-0.288	0.365	0.125	0.013	0.033	0.004	
0.032	0.215	0.087	0.025	-0.005	0.000	
0.013	-0.085	0.082	0.003	-0.035	-0.013	
0.233	-0.407	-0.052	-0.039	-0.018	-0.014	
0.153	-0.364	0.157	-0.031	-0.014	-0.018	
0.032	0.004	0.021	0.009	0.025	0.004	
-0.078	0.241	-0.153	0.021	-0.001	-0.002	
-0.098	0.282	-0.073	0.029	0.029	-0.006	
-0.087	-0.060	-0.218	0.017	-0.003	-0.004	
-0.058	0.233	-0.013	0.023	-0.001	0.000	
0.143	-0.218	-0.096	-0.001	-0.037	-0.011	
-0.087	-0.106	0.013	-0.003	0.031	-0.002	
0.083	-0.236	0.045	-0.011	-0.045	-0.007	
-0.147	-0.169	-0.126	-0.009	0.021	-0.012	
0.223	-0.166	0.014	-0.023	0.025	0.008	
-0.087	-0.291	-0.264	-0.011	0.006	-0.014	
0.012	-0.030	-0.209	0.007	-0.007	-0.006	
-0.138	0.163	0.009	0.021	0.027	0.004	
0.102	0.144	-0.011	0.019	-0.016	0.002	
0.132	0.434	0.014	0.035	0.019	0.016	
-0.128	0.092	-0.100	0.015	-0.025	-0.010	
0.193	-0.250	-0.285	-0.013	-0.013	-0.012	
-0.168	0.214	0.078	0.023	0.013	-0.009	
-0.028	0.021	-0.139	-0.005	0.003	-0.006	
-0.338	-0.050	-0.208	0.023	0.001	-0.016	
0.032	-0.001	-0.279	0.015	-0.023	0.002	
-0.008	0.244	0.027	0.023	0.027	-0.000	
-0.037	-0.034	0.142	0.003	-0.005	0.002	
0.172	0.095	0.070	-0.007	0.007	-0.002	
0.193	-0.224	0.114	-0.017	-0.007	-0.012	
0.002	0.135	0.069	0.011	0.023	0.008	
-0.288	0.183	-0.012	0.045	0.013	-0.002	
0.042	0.072	-0.090	0.001	-0.015	-0.012	
-0.258	0.109	-0.270	0.027	0.027	0.002	
0.082	0.161	-0.211	0.023	0.003	0.002	
0.054	-0.759	-0.198	-0.061	0.050	-0.013	
0.072	0.043	-0.010	0.015	-0.009	-0.004	
0.013	-0.038	-0.088	-0.023	0.005	-0.010	
0.081	0.548	-0.436	0.041	0.005	0.004	
-0.099	0.765	0.081	0.049	0.035	0.020	
0.032	0.134	0.049	0.007	0.005	-0.004	
-0.008	0.312	-0.123	0.023	-0.005	-0.006	
0.023	-0.140	-0.257	-0.005	-0.003	0.000	
0.042	0.102	-0.110	0.013	-0.007	-0.008	
-0.298	0.112	-0.080	0.020	0.003	-0.011	
0.022	0.142	-0.111	0.001	0.023	0.008	
0.252	0.115	0.119	0.011	-0.015	0.016	
-0.198	0.248	0.338	0.011	0.023	0.010	
-0.148	0.305	0.137	0.031	0.023	0.010	
0.263	-0.196	0.003	-0.025	-0.009	-0.004	
-0.118	0.347	0.287	0.027	0.039	0.008	
0.092	0.004	0.051	0.003	0.011	0.002	
-0.188	0.213	-0.011	0.029	0.013	0.008	
-0.138	0.332	-0.073	0.001	0.041	-0.000	
0.043	0.026	0.241	0.015	-0.001	-0.008	
0.233	-0.206	-0.007	-0.007	-0.013	-0.004	
-0.178	0.282	-0.102	0.017	0.025	-0.006	
-0.137	-0.027	0.011	0.023	0.003	0.004	
0.112	0.264	0.028	0.023	-0.021	0.004	
-0.037	-0.415	0.116	-0.035	0.010	-0.028	
-0.237	-0.274	0.244	-0.017	0.019	0.002	
0.242	0.353	-0.103	0.049	-0.025	-0.002	
0.142	0.062	-0.150	0.017	-0.027	0.002	
